season,round,lat,long,country,driver,grid,podium,driver_points,driver_wins,driver_standings_pos,constructor_points,constructor_wins,constructor_standings_pos,No,qualifying_time,driver_age,circuit_id_albert_park,circuit_id_americas,circuit_id_bahrain,circuit_id_baku,circuit_id_catalunya,circuit_id_hockenheimring,circuit_id_hungaroring,circuit_id_interlagos,circuit_id_marina_bay,circuit_id_monaco,circuit_id_monza,circuit_id_red_bull_ring,circuit_id_rodriguez,circuit_id_sepang,circuit_id_shanghai,circuit_id_silverstone,circuit_id_sochi,circuit_id_spa,circuit_id_suzuka,circuit_id_villeneuve,circuit_id_yas_marina,nationality_Australian,nationality_British,nationality_Finnish,nationality_French,nationality_German,nationality_Mexican,nationality_Russian,nationality_Spanish,constructor_ferrari,constructor_force_india,constructor_haas,constructor_mclaren,constructor_mercedes,constructor_red_bull,constructor_renault,constructor_sauber,constructor_toro_rosso,constructor_williams
2015,19,24.4672,54.6031,UAE,raikkonen,3,3,135,0,5,401,3,2,7,1:41.051,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,19,24.4672,54.6031,UAE,vettel,15,4,266,3,3,401,3,2,5,1:42.941,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2015,19,24.4672,54.6031,UAE,perez,4,5,68,0,9,120,0,5,11,1:41.184,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2015,19,24.4672,54.6031,UAE,ricciardo,5,6,84,0,8,178,0,4,3,1:41.444,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2015,19,24.4672,54.6031,UAE,hulkenberg,7,7,52,0,10,120,0,5,27,1:41.686,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2015,19,24.4672,54.6031,UAE,massa,8,8,117,0,6,253,0,3,19,1:41.759,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,19,24.4672,54.6031,UAE,kvyat,9,10,94,0,7,178,0,4,26,1:41.933,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2015,19,24.4672,54.6031,UAE,sainz,10,11,18,0,15,67,0,7,55,1:42.708,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2015,19,24.4672,54.6031,UAE,button,12,12,16,0,16,27,0,9,22,1:42.668,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2015,19,24.4672,54.6031,UAE,bottas,6,13,136,0,4,253,0,3,77,1:41.656,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015,19,24.4672,54.6031,UAE,ericsson,17,14,9,0,18,36,0,8,9,1:43.838,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,19,24.4672,54.6031,UAE,nasr,14,15,27,0,13,36,0,8,12,1:43.614,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2015,19,24.4672,54.6031,UAE,max_verstappen,11,16,49,0,12,67,0,7,33,1:42.521,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2015,19,24.4672,54.6031,UAE,alonso,16,17,11,0,17,27,0,9,14,1:43.187,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2015,19,24.4672,54.6031,UAE,stevens,19,18,0,0,21,0,0,10,28,1:46.297,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,19,24.4672,54.6031,UAE,maldonado,13,20,27,0,14,76,0,6,13,1:42.807,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,rosberg,2,1,0,0,0,0,0,0,6,1:24.197,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,hamilton,1,2,0,0,0,0,0,0,44,1:23.837,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,vettel,3,3,0,0,0,0,0,0,5,1:24.675,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,ricciardo,8,4,0,0,0,0,0,0,3,1:25.589,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,1,-37.8497,144.968,Australia,massa,6,5,0,0,0,0,0,0,19,1:25.458,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,1,-37.8497,144.968,Australia,grosjean,19,6,0,0,0,0,0,0,8,1:28.322,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,hulkenberg,10,7,0,0,0,0,0,0,27,1:25.865,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,bottas,16,8,0,0,0,0,0,0,77,1:25.961,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,1,-37.8497,144.968,Australia,sainz,7,9,0,0,0,0,0,0,55,1:25.582,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2016,1,-37.8497,144.968,Australia,max_verstappen,5,10,0,0,0,0,0,0,33,1:25.434,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,1,-37.8497,144.968,Australia,jolyon_palmer,13,11,0,0,0,0,0,0,30,1:27.601,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,-37.8497,144.968,Australia,kevin_magnussen,14,12,0,0,0,0,0,0,20,1:27.742,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,1,-37.8497,144.968,Australia,perez,9,13,0,0,0,0,0,0,11,1:25.753,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,button,12,14,0,0,0,0,0,0,22,1:26.304,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,nasr,17,15,0,0,0,0,0,0,12,1:27.958,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,1,-37.8497,144.968,Australia,wehrlein,21,16,0,0,0,0,0,0,94,1:29.642,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,ericsson,15,17,0,0,0,0,0,0,9,1:27.435,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,1,-37.8497,144.968,Australia,raikkonen,4,18,0,0,0,0,0,0,7,1:25.033,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,haryanto,22,19,0,0,0,0,0,0,88,1:29.627,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,gutierrez,20,20,0,0,0,0,0,0,21,1:29.606,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,alonso,11,21,0,0,0,0,0,0,14,1:26.125,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016,1,-37.8497,144.968,Australia,kvyat,18,22,0,0,0,0,0,0,26,1:28.006,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,rosberg,2,1,25,1,1,43,1,1,6,1:29.570,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,raikkonen,4,2,0,0,18,15,0,2,7,1:30.244,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,hamilton,1,3,18,0,2,43,1,1,44,1:29.493,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,ricciardo,5,4,12,0,4,12,0,4,3,1:30.854,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,grosjean,9,5,8,0,6,8,0,5,8,1:31.756,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,max_verstappen,10,6,1,0,10,3,0,7,33,1:31.772,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,2,26.0325,50.5106,Bahrain,kvyat,15,7,0,0,22,12,0,4,26,1:32.241,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,massa,7,8,10,0,5,14,0,3,19,1:31.155,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,2,26.0325,50.5106,Bahrain,bottas,6,9,4,0,8,14,0,3,77,1:31.153,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,2,26.0325,50.5106,Bahrain,vandoorne,12,10,0,0,0,0,0,9,47,1:31.934,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,ericsson,17,12,0,0,17,0,0,10,9,1:32.840,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,2,26.0325,50.5106,Bahrain,wehrlein,16,13,0,0,16,0,0,11,94,1:32.806,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,nasr,21,14,0,0,15,0,0,10,12,1:34.388,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,2,26.0325,50.5106,Bahrain,hulkenberg,8,15,6,0,7,6,0,6,27,1:31.620,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,perez,18,16,0,0,13,6,0,6,11,1:32.911,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,haryanto,20,17,0,0,19,0,0,11,88,1:34.190,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,sainz,11,18,2,0,9,3,0,7,55,1:31.816,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2016,2,26.0325,50.5106,Bahrain,gutierrez,13,19,0,0,20,8,0,5,21,1:31.945,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,button,14,20,0,0,14,0,0,9,22,1:31.998,36,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,vettel,3,21,15,0,3,15,0,2,5,1:30.012,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,2,26.0325,50.5106,Bahrain,jolyon_palmer,19,22,0,0,11,0,0,8,30,1:33.438,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,3,31.3389,121.22,China,rosberg,1,1,50,2,1,83,2,1,6,1:35.402,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,3,31.3389,121.22,China,vettel,4,2,15,0,6,33,0,2,5,1:36.246,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,3,31.3389,121.22,China,kvyat,6,3,6,0,10,30,0,3,26,1:36.399,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016,3,31.3389,121.22,China,ricciardo,2,4,24,0,3,30,0,3,3,1:35.917,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,3,31.3389,121.22,China,raikkonen,3,5,18,0,4,33,0,2,7,1:35.972,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,3,31.3389,121.22,China,massa,10,6,14,0,7,20,0,4,19,1:37.347,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,3,31.3389,121.22,China,max_verstappen,9,8,9,0,8,11,0,6,33,1:37.194,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,3,31.3389,121.22,China,sainz,8,9,2,0,12,11,0,6,55,1:36.881,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2016,3,31.3389,121.22,China,bottas,5,10,6,0,11,20,0,4,77,1:36.296,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,3,31.3389,121.22,China,perez,7,11,0,0,17,6,0,7,11,1:36.865,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016,3,31.3389,121.22,China,alonso,11,12,0,0,23,1,0,8,14,1:38.826,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016,3,31.3389,121.22,China,button,12,13,0,0,20,1,0,8,22,1:39.093,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,3,31.3389,121.22,China,gutierrez,18,14,0,0,22,18,0,5,21,1:38.770,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016,3,31.3389,121.22,China,ericsson,15,16,0,0,16,0,0,10,9,1:40.742,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,3,31.3389,121.22,China,kevin_magnussen,17,17,0,0,14,0,0,9,20,1:38.673,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,3,31.3389,121.22,China,grosjean,14,19,18,0,5,18,0,5,8,1:39.830,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,3,31.3389,121.22,China,nasr,16,20,0,0,19,0,0,10,12,1:42.430,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,3,31.3389,121.22,China,haryanto,20,21,0,0,21,0,0,11,88,1:40.264,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,3,31.3389,121.22,China,jolyon_palmer,19,22,0,0,15,0,0,9,30,1:39.528,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,4,43.4057,39.9578,Russia,rosberg,1,1,75,3,1,114,3,1,6,1:35.417,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2016,4,43.4057,39.9578,Russia,raikkonen,3,3,28,0,5,61,0,2,7,1:36.663,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,4,43.4057,39.9578,Russia,bottas,2,4,7,0,10,29,0,4,77,1:36.536,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,4,43.4057,39.9578,Russia,massa,4,5,22,0,6,29,0,4,19,1:37.016,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,4,43.4057,39.9578,Russia,alonso,14,6,0,0,18,1,0,8,14,1:37.807,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2016,4,43.4057,39.9578,Russia,kevin_magnussen,17,7,0,0,14,0,0,9,20,1:38.914,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,4,43.4057,39.9578,Russia,grosjean,15,8,18,0,8,18,0,5,8,1:38.055,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2016,4,43.4057,39.9578,Russia,perez,6,9,0,0,15,6,0,7,11,1:37.212,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016,4,43.4057,39.9578,Russia,button,12,10,0,0,19,1,0,8,22,1:37.701,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016,4,43.4057,39.9578,Russia,ricciardo,5,11,36,0,3,57,0,3,3,1:37.125,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,4,43.4057,39.9578,Russia,sainz,11,12,4,0,12,17,0,6,55,1:37.652,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2016,4,43.4057,39.9578,Russia,jolyon_palmer,18,13,0,0,16,0,0,9,30,1:39.009,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016,4,43.4057,39.9578,Russia,ericsson,22,14,0,0,17,0,0,10,9,1:39.519,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,4,43.4057,39.9578,Russia,kvyat,8,15,21,0,7,57,0,3,26,1:37.459,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2016,4,43.4057,39.9578,Russia,nasr,19,16,0,0,21,0,0,10,12,1:39.018,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016,4,43.4057,39.9578,Russia,gutierrez,16,17,0,0,22,18,0,5,21,1:38.115,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2016,4,43.4057,39.9578,Russia,wehrlein,20,18,0,0,20,0,0,11,94,1:39.399,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,4,43.4057,39.9578,Russia,max_verstappen,9,19,13,0,9,17,0,6,33,1:37.583,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016,4,43.4057,39.9578,Russia,vettel,7,20,33,0,4,61,0,2,5,1:36.123,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,4,43.4057,39.9578,Russia,hulkenberg,13,21,6,0,11,6,0,7,27,1:37.771,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2016,4,43.4057,39.9578,Russia,haryanto,21,22,0,0,23,0,0,11,88,1:39.463,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,5,41.57,2.26111,Spain,max_verstappen,4,1,13,0,10,57,0,3,33,1:23.087,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,5,41.57,2.26111,Spain,raikkonen,5,2,43,0,3,76,0,2,7,1:23.113,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,5,41.57,2.26111,Spain,vettel,6,3,33,0,5,76,0,2,5,1:23.334,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2016,5,41.57,2.26111,Spain,ricciardo,3,4,36,0,4,57,0,3,3,1:22.680,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,5,41.57,2.26111,Spain,bottas,7,5,19,0,9,51,0,4,77,1:23.522,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016,5,41.57,2.26111,Spain,sainz,8,6,4,0,14,17,0,6,55,1:23.643,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
